Pin  | Pinout file pin name                 | Schematics pin name                  | Schematics net name                  | Schematics net name with index      
AY5  | GXBR4D_RX_CH3p/GXBR4D_REFCLK3p       | GXBR4D_RX_CH3P/GXBR4D_REFCLK3P       | FEB_SX_L_P                           | FEB_SX_L_P<5>                       
BB2  | GXBR4D_TX_CH2n                       | GXBR4D_TX_CH2N                       | NC                                   | NC                                  
BB1  | GXBR4D_TX_CH2p                       | GXBR4D_TX_CH2P                       | NC                                   | NC                                  
AW8  | GXBR4D_RX_CH2n/GXBR4D_REFCLK2n       | GXBR4D_RX_CH2N/GXBR4D_REFCLK2N       | FEB_SX_L_N                           | FEB_SX_L_N<4>                       
AW7  | GXBR4D_RX_CH2p/GXBR4D_REFCLK2p       | GXBR4D_RX_CH2P/GXBR4D_REFCLK2P       | FEB_SX_L_P                           | FEB_SX_L_P<4>                       
BA4  | GXBR4D_TX_CH1n                       | GXBR4D_TX_CH1N                       | NC                                   | NC                                  
BA3  | GXBR4D_TX_CH1p                       | GXBR4D_TX_CH1P                       | NC                                   | NC                                  
BB6  | GXBR4D_RX_CH1n/GXBR4D_REFCLK1n       | GXBR4D_RX_CH1N/GXBR4D_REFCLK1N       | FEB_SX_L_N                           | FEB_SX_L_N<3>                       
BB5  | GXBR4D_RX_CH1p/GXBR4D_REFCLK1p       | GXBR4D_RX_CH1P/GXBR4D_REFCLK1P       | FEB_SX_L_P                           | FEB_SX_L_P<3>                       
BD2  | GXBR4D_TX_CH0n                       | GXBR4D_TX_CH0N                       | NC                                   | NC                                  
BD1  | GXBR4D_TX_CH0p                       | GXBR4D_TX_CH0P                       | NC                                   | NC                                  
BA8  | GXBR4D_RX_CH0n/GXBR4D_REFCLK0n       | GXBR4D_RX_CH0N/GXBR4D_REFCLK0N       | FEB_SX_L_N                           | FEB_SX_L_N<2>                       
BA7  | GXBR4D_RX_CH0p/GXBR4D_REFCLK0p       | GXBR4D_RX_CH0P/GXBR4D_REFCLK0P       | FEB_SX_L_P                           | FEB_SX_L_P<2>                       
AM9  | REFCLK_GXBR4D_CHBp                   | REFCLK_GXBR4D_CHBP                   | GND_POWER                            | GND_POWER                           
AM10 | REFCLK_GXBR4D_CHBn                   | REFCLK_GXBR4D_CHBN                   | GND_POWER                            | GND_POWER                           
AP9  | REFCLK_GXBR4C_CHTp                   | REFCLK_GXBR4C_CHTP                   | SI530_SX_CLK156_25_P                 | SI530_SX_CLK156_25_P                
AP10 | REFCLK_GXBR4C_CHTn                   | REFCLK_GXBR4C_CHTN                   | SI530_SX_CLK156_25_N                 | SI530_SX_CLK156_25_N                
BC4  | GXBR4C_TX_CH5n                       | GXBR4C_TX_CH5N                       | NC                                   | NC                                  
BC3  | GXBR4C_TX_CH5p                       | GXBR4C_TX_CH5P                       | NC                                   | NC                                  
BD6  | GXBR4C_RX_CH5n/GXBR4C_REFCLK5n       | GXBR4C_RX_CH5N/GXBR4C_REFCLK5N       | FEB_SX_L_N                           | FEB_SX_L_N<1>                       
BD5  | GXBR4C_RX_CH5p/GXBR4C_REFCLK5p       | GXBR4C_RX_CH5P/GXBR4C_REFCLK5P       | FEB_SX_L_P                           | FEB_SX_L_P<1>                       
BF2  | GXBR4C_TX_CH4n                       | GXBR4C_TX_CH4N                       | NC                                   | NC                                  
BF1  | GXBR4C_TX_CH4p                       | GXBR4C_TX_CH4P                       | NC                                   | NC                                  
BC8  | GXBR4C_RX_CH4n/GXBR4C_REFCLK4n       | GXBR4C_RX_CH4N/GXBR4C_REFCLK4N       | FEB_SX_L_N                           | FEB_SX_L_N<0>                       
BC7  | GXBR4C_RX_CH4p/GXBR4C_REFCLK4p       | GXBR4C_RX_CH4P/GXBR4C_REFCLK4P       | FEB_SX_L_P                           | FEB_SX_L_P<0>                       
BE4  | GXBR4C_TX_CH3n                       | GXBR4C_TX_CH3N                       | NC                                   | NC                                  
BE3  | GXBR4C_TX_CH3p                       | GXBR4C_TX_CH3P                       | NC                                   | NC                                  
BE8  | GXBR4C_RX_CH3n/GXBR4C_REFCLK3n       | GXBR4C_RX_CH3N/GXBR4C_REFCLK3N       | GND_POWER                            | GND_POWER                           
BE7  | GXBR4C_RX_CH3p/GXBR4C_REFCLK3p       | GXBR4C_RX_CH3P/GXBR4C_REFCLK3P       | GND_POWER                            | GND_POWER                           
BG4  | GXBR4C_TX_CH2n                       | GXBR4C_TX_CH2N                       | RTM_MON_SX_TX_N                      | RTM_MON_SX_TX_N                     
BG3  | GXBR4C_TX_CH2p                       | GXBR4C_TX_CH2P                       | RTM_MON_SX_TX_P                      | RTM_MON_SX_TX_P                     
BG8  | GXBR4C_RX_CH2n/GXBR4C_REFCLK2n       | GXBR4C_RX_CH2N/GXBR4C_REFCLK2N       | RTM_MON_SX_AC_RX_N                   | RTM_MON_SX_AC_RX_N                  
BG7  | GXBR4C_RX_CH2p/GXBR4C_REFCLK2p       | GXBR4C_RX_CH2P/GXBR4C_REFCLK2P       | RTM_MON_SX_AC_RX_P                   | RTM_MON_SX_AC_RX_P                  
BF6  | GXBR4C_TX_CH1n                       | GXBR4C_TX_CH1N                       | RTM_FELIX_SX_TX_N                    | RTM_FELIX_SX_TX_N<0>                
BF5  | GXBR4C_TX_CH1p                       | GXBR4C_TX_CH1P                       | RTM_FELIX_SX_TX_P                    | RTM_FELIX_SX_TX_P<0>                
BJ8  | GXBR4C_RX_CH1n/GXBR4C_REFCLK1n       | GXBR4C_RX_CH1N/GXBR4C_REFCLK1N       | RTM_FELIX_SX_AC_RX_N                 | RTM_FELIX_SX_AC_RX_N<0>             
BJ7  | GXBR4C_RX_CH1p/GXBR4C_REFCLK1p       | GXBR4C_RX_CH1P/GXBR4C_REFCLK1P       | RTM_FELIX_SX_AC_RX_P                 | RTM_FELIX_SX_AC_RX_P<0>             
BJ5  | GXBR4C_TX_CH0n                       | GXBR4C_TX_CH0N                       | SWITCH_1GBE_SX_TX_N                  | SWITCH_1GBE_SX_TX_N                 
BJ4  | GXBR4C_TX_CH0p                       | GXBR4C_TX_CH0P                       | SWITCH_1GBE_SX_TX_P                  | SWITCH_1GBE_SX_TX_P                 
BH10 | GXBR4C_RX_CH0n/GXBR4C_REFCLK0n       | GXBR4C_RX_CH0N/GXBR4C_REFCLK0N       | SWITCH_1GBE_SX_RX_N                  | SWITCH_1GBE_SX_RX_N                 
BH9  | GXBR4C_RX_CH0p/GXBR4C_REFCLK0p       | GXBR4C_RX_CH0P/GXBR4C_REFCLK0P       | SWITCH_1GBE_SX_RX_P                  | SWITCH_1GBE_SX_RX_P                 
AT9  | REFCLK_GXBR4C_CHBp                   | REFCLK_GXBR4C_CHBP                   | REF_240_SX_LEFT_P                    | REF_240_SX_LEFT_P                   
AT10 | REFCLK_GXBR4C_CHBn                   | REFCLK_GXBR4C_CHBN                   | REF_240_SX_LEFT_N                    | REF_240_SX_LEFT_N                   
E29  | HPS_IOA_1                            | HPS_IOA_1                            | SD_CLK                               | SD_CLK                              
C33  | HPS_IOA_2                            | HPS_IOA_2                            | SD_CMD                               | SD_CMD                              
D30  | HPS_IOA_3                            | HPS_IOA_3                            | SD_DATA0                             | SD_DATA0                            
A30  | HPS_IOA_4                            | HPS_IOA_4                            | SD_DATA1                             | SD_DATA1                            
C32  | HPS_IOA_5                            | HPS_IOA_5                            | SD_DATA2                             | SD_DATA2                            
A27  | HPS_IOA_6                            | HPS_IOA_6                            | SD_DATA3                             | SD_DATA3                            
A29  | HPS_IOA_7                            | HPS_IOA_7                            | SD_DATA4                             | SD_DATA4                            
E33  | HPS_IOA_8                            | HPS_IOA_8                            | SD_DATA5                             | SD_DATA5                            
F29  | HPS_IOA_9                            | HPS_IOA_9                            | SD_DATA6                             | SD_DATA6                            
E32  | HPS_IOA_10                           | HPS_IOA_10                           | SD_DATA7                             | SD_DATA7                            
B30  | HPS_IOA_11                           | HPS_IOA_11                           | SD_PWR_EN                            | SD_PWR_EN                           
D29  | HPS_IOA_12                           | HPS_IOA_12                           | NC                                   | NC                                  
F31  | HPS_IOA_13                           | HPS_IOA_13                           | NC                                   | NC                                  
R29  | HPS_IOA_14                           | HPS_IOA_14                           | NC                                   | NC                                  
G28  | HPS_IOA_15                           | HPS_IOA_15                           | NC                                   | NC                                  
F30  | HPS_IOA_16                           | HPS_IOA_16                           | NC                                   | NC                                  
J28  | HPS_IOA_17                           | HPS_IOA_17                           | NC                                   | NC                                  
E28  | HPS_IOA_18                           | HPS_IOA_18                           | NC                                   | NC                                  
B34  | HPS_IOA_19                           | HPS_IOA_19                           | NC                                   | NC                                  
E31  | HPS_IOA_20                           | HPS_IOA_20                           | NC                                   | NC                                  
P29  | HPS_IOA_21                           | HPS_IOA_21                           | SG210SEH_SX_CLK100_OUT               | SG210SEH_SX_CLK100_OUT              
B32  | HPS_IOA_22                           | HPS_IOA_22                           | NC                                   | NC                                  
G29  | HPS_IOA_23                           | HPS_IOA_23                           | NC                                   | NC                                  
H28  | HPS_IOA_24                           | HPS_IOA_24                           | NC                                   | NC                                  
G30  | HPS_IOB_1                            | HPS_IOB_1                            | HPS_SPI_CLK                          | HPS_SPI_CLK                         
C28  | HPS_IOB_2                            | HPS_IOB_2                            | HPS_SPI_SDO                          | HPS_SPI_SDO                         
F32  | HPS_IOB_3                            | HPS_IOB_3                            | NC                                   | NC                                  
K29  | HPS_IOB_4                            | HPS_IOB_4                            | HPS_SPI_CS0_N                        | HPS_SPI_CS0_N                       
A34  | HPS_IOB_5                            | HPS_IOB_5                            | NC                                   | NC                                  
N30  | HPS_IOB_6                            | HPS_IOB_6                            | NC                                   | NC                                  
B33  | HPS_IOB_7                            | HPS_IOB_7                            | NC                                   | NC                                  
H31  | HPS_IOB_8                            | HPS_IOB_8                            | NC                                   | NC                                  
K28  | HPS_IOB_9                            | HPS_IOB_9                            | NC                                   | NC                                  
J29  | HPS_IOB_10                           | HPS_IOB_10                           | NC                                   | NC                                  
G32  | HPS_IOB_11                           | HPS_IOB_11                           | NC                                   | NC                                  
A32  | HPS_IOB_12                           | HPS_IOB_12                           | NC                                   | NC                                  
P30  | HPS_IOB_13                           | HPS_IOB_13                           | HPS_LED04_BLUE_GATE                  | HPS_LED04_BLUE_GATE                 
J30  | HPS_IOB_14                           | HPS_IOB_14                           | HPS_LED01_BLUE_GATE                  | HPS_LED01_BLUE_GATE                 
A31  | HPS_IOB_15                           | HPS_IOB_15                           | HPS_LED02_RED_GATE                   | HPS_LED02_RED_GATE                  
H30  | HPS_IOB_16                           | HPS_IOB_16                           | HPS_LED01_GREEN_GATE                 | HPS_LED01_GREEN_GATE                
D31  | HPS_IOB_17                           | HPS_IOB_17                           | HPS_LED03_GREEN_GATE                 | HPS_LED03_GREEN_GATE                
H32  | HPS_IOB_18                           | HPS_IOB_18                           | HPS_LED04_GREEN_GATE                 | HPS_LED04_GREEN_GATE                
B29  | HPS_IOB_19                           | HPS_IOB_19                           | HPS_LED01_RED_GATE                   | HPS_LED01_RED_GATE                  
J31  | HPS_IOB_20                           | HPS_IOB_20                           | HPS_LED04_RED_GATE                   | HPS_LED04_RED_GATE                  
D33  | HPS_IOB_21                           | HPS_IOB_21                           | HPS_LED03_BLUE_GATE                  | HPS_LED03_BLUE_GATE                 
D28  | HPS_IOB_22                           | HPS_IOB_22                           | HPS_LED02_GREEN_GATE                 | HPS_LED02_GREEN_GATE                
K31  | HPS_IOB_23                           | HPS_IOB_23                           | HPS_LED03_RED_GATE                   | HPS_LED03_RED_GATE                  
B28  | HPS_IOB_24                           | HPS_IOB_24                           | HPS_LED02_BLUE_GATE                  | HPS_LED02_BLUE_GATE                 
BD24 | TDO                                  | TDO                                  | TDO_FOR_SX                           | TDO_FOR_SX                          
BC22 | TMS                                  | TMS                                  | TMS_FOR_SX                           | TMS_FOR_SX                          
AN22 | TCK                                  | TCK                                  | TCK_FOR_SX                           | TCK_FOR_SX                          
AR22 | TDI                                  | TDI                                  | TDI_FOR_SX                           | TDI_FOR_SX                          
BA22 | OSC_CLK_1                            | OSC_CLK_1                            | SG210SEH_SX_CLK125_OUT               | SG210SEH_SX_CLK125_OUT              
BD23 | SDM_IO0                              | SDM_IO0                              | SX_CONF_INIT_DONE                    | SX_CONF_INIT_DONE                   
BB22 | SDM_IO1                              | SDM_IO1                              | SX_AS_DATA1                          | SX_AS_DATA1                         
BC23 | SDM_IO5                              | SDM_IO5                              | SX_MSEL0                             | SX_MSEL0                            
BB23 | SDM_IO3                              | SDM_IO3                              | SX_AS_DATA2                          | SX_AS_DATA2                         
AY22 | nCONFIG                              | NCONFIG                              | SX_CONF_NCONFIG                      | SX_CONF_NCONFIG                     
AN23 | SDM_IO4                              | SDM_IO4                              | SX_AS_DATA0                          | SX_AS_DATA0                         
BE23 | SDM_IO2                              | SDM_IO2                              | SX_AS_CLK_R                          | SX_AS_CLK_R                         
BE22 | SDM_IO7                              | SDM_IO7                              | SX_MSEL1                             | SX_MSEL1                            
BF22 | SDM_IO11                             | SDM_IO11                             | SX_CONF_SDM_SDA                      | SX_CONF_SDM_SDA                     
BJ21 | nSTATUS                              | NSTATUS                              | SX_CONF_NSTATUS                      | SX_CONF_NSTATUS                     
BG23 | SDM_IO16                             | SDM_IO16                             | SX_CONF_DONE                         | SX_CONF_DONE                        
AW24 | SDM_IO13                             | SDM_IO13                             | NC                                   | NC                                  
BH22 | SDM_IO9                              | SDM_IO9                              | SX_MSEL2                             | SX_MSEL2                            
BA24 | SDM_IO6                              | SDM_IO6                              | SX_AS_DATA3                          | SX_AS_DATA3                         
AY24 | SDM_IO10                             | SDM_IO10                             | NC                                   | NC                                  
BE24 | SDM_IO8                              | SDM_IO8                              | NC                                   | NC                                  
BB24 | SDM_IO12                             | SDM_IO12                             | NC                                   | NC                                  
BD25 | SDM_IO15                             | SDM_IO15                             | NC                                   | NC                                  
BG22 | SDM_IO14                             | SDM_IO14                             | SX_CONF_SDM_SCL                      | SX_CONF_SDM_SCL                     
BJ23 | RREF_SDM                             | RREF_SDM                             | UNNAMED_71_RESISTANCE_I30_A          | UNNAMED_71_RESISTANCE_I30_A         
AU24 | VSIGP_0                              | VSIGP_0                              | GND_POWER                            | GND_POWER                           
AT24 | VSIGN_0                              | VSIGN_0                              | GND_POWER                            | GND_POWER                           
AR24 | VSIGP_1                              | VSIGP_1                              | GND_POWER                            | GND_POWER                           
AP24 | VSIGN_1                              | VSIGN_1                              | GND_POWER                            | GND_POWER                           
AJ34 | IO3V0_10                             | IO3V0_10                             | NC                                   | NC                                  
AG35 | IO3V1_10                             | IO3V1_10                             | NC                                   | NC                                  
AH33 | IO3V2_10                             | IO3V2_10                             | NC                                   | NC                                  
AF34 | IO3V3_10                             | IO3V3_10                             | NC                                   | NC                                  
AE36 | IO3V4_10                             | IO3V4_10                             | NC                                   | NC                                  
AG34 | IO3V5_10                             | IO3V5_10                             | NC                                   | NC                                  
AH32 | IO3V6_10                             | IO3V6_10                             | NC                                   | NC                                  
AJ33 | IO3V7_10                             | IO3V7_10                             | NC                                   | NC                                  
AD34 | IO3V0_12                             | IO3V0_12                             | NC                                   | NC                                  
AD35 | IO3V1_12                             | IO3V1_12                             | NC                                   | NC                                  
AC35 | IO3V2_12                             | IO3V2_12                             | NC                                   | NC                                  
AB34 | IO3V3_12                             | IO3V3_12                             | NC                                   | NC                                  
AC33 | IO3V4_12                             | IO3V4_12                             | NC                                   | NC                                  
AC36 | IO3V5_12                             | IO3V5_12                             | NC                                   | NC                                  
AB35 | IO3V6_12                             | IO3V6_12                             | NC                                   | NC                                  
AB36 | IO3V7_12                             | IO3V7_12                             | NC                                   | NC                                  
AH16 | IO3V0_20                             | IO3V0_20                             | NC                                   | NC                                  
AF15 | IO3V1_20                             | IO3V1_20                             | NC                                   | NC                                  
AB12 | IO3V2_20                             | IO3V2_20                             | NC                                   | NC                                  
AF17 | IO3V3_20                             | IO3V3_20                             | NC                                   | NC                                  
AD16 | IO3V4_20                             | IO3V4_20                             | NC                                   | NC                                  
AF16 | IO3V5_20                             | IO3V5_20                             | NC                                   | NC                                  
AE16 | IO3V6_20                             | IO3V6_20                             | NC                                   | NC                                  
AH17 | IO3V7_20                             | IO3V7_20                             | NC                                   | NC                                  
AE14 | IO3V0_22                             | IO3V0_22                             | NC                                   | NC                                  
AD15 | IO3V1_22                             | IO3V1_22                             | NC                                   | NC                                  
AC15 | IO3V2_22                             | IO3V2_22                             | NC                                   | NC                                  
AC14 | IO3V3_22                             | IO3V3_22                             | NC                                   | NC                                  
AB13 | IO3V4_22                             | IO3V4_22                             | NC                                   | NC                                  
AD14 | IO3V5_22                             | IO3V5_22                             | NC                                   | NC                                  
AB15 | IO3V6_22                             | IO3V6_22                             | NC                                   | NC                                  
AB14 | IO3V7_22                             | IO3V7_22                             | NC                                   | NC                                  
BH1  | GND                                  | GND1                                 | GND_POWER                            | GND_POWER                           
AR23 | GND                                  | VREFP_ADC                            | GND_POWER                            | GND_POWER                           
AP23 | GND                                  | VREFN_ADC                            | UNNAMED_71_CONDENSATEUR_I20_A        | UNNAMED_71_CONDENSATEUR_I20_A       
Y8   | GND                                  | GND2                                 | GND_POWER                            | GND_POWER                           
Y7   | GND                                  | GND3                                 | GND_POWER                            | GND_POWER                           
Y47  | GND                                  | GND4                                 | GND_POWER                            | GND_POWER                           
Y46  | GND                                  | GND5                                 | GND_POWER                            | GND_POWER                           
Y43  | GND                                  | GND6                                 | GND_POWER                            | GND_POWER                           
Y42  | GND                                  | GND7                                 | GND_POWER                            | GND_POWER                           
Y4   | GND                                  | GND8                                 | GND_POWER                            | GND_POWER                           
Y39  | GND                                  | GND9                                 | GND_POWER                            | GND_POWER                           
Y36  | GND                                  | GND10                                | GND_POWER                            | GND_POWER                           
Y35  | GND                                  | GND11                                | GND_POWER                            | GND_POWER                           
Y3   | GND                                  | GND12                                | GND_POWER                            | GND_POWER                           
Y14  | GND                                  | GND13                                | GND_POWER                            | GND_POWER                           
Y11  | GND                                  | GND14                                | GND_POWER                            | GND_POWER                           
W6   | GND                                  | GND15                                | GND_POWER                            | GND_POWER                           
W5   | GND                                  | GND16                                | GND_POWER                            | GND_POWER                           
W49  | GND                                  | GND17                                | GND_POWER                            | GND_POWER                           
W48  | GND                                  | GND18                                | GND_POWER                            | GND_POWER                           
W45  | GND                                  | GND19                                | GND_POWER                            | GND_POWER                           
W44  | GND                                  | GND20                                | GND_POWER                            | GND_POWER                           
W32  | GND                                  | GND21                                | GND_POWER                            | GND_POWER                           
W29  | GND                                  | GND22                                | GND_POWER                            | GND_POWER                           
W28  | GND                                  | GND23                                | GND_POWER                            | GND_POWER                           
W26  | GND                                  | GND24                                | GND_POWER                            | GND_POWER                           
W25  | GND                                  | GND25                                | GND_POWER                            | GND_POWER                           
W24  | GND                                  | GND26                                | GND_POWER                            | GND_POWER                           
W22  | GND                                  | GND27                                | GND_POWER                            | GND_POWER                           
W20  | GND                                  | GND28                                | GND_POWER                            | GND_POWER                           
W2   | GND                                  | GND29                                | GND_POWER                            | GND_POWER                           
W17  | GND                                  | GND30                                | GND_POWER                            | GND_POWER                           
W1   | GND                                  | GND31                                | GND_POWER                            | GND_POWER                           
V8   | GND                                  | GND32                                | GND_POWER                            | GND_POWER                           
V7   | GND                                  | GND33                                | GND_POWER                            | GND_POWER                           
V47  | GND                                  | GND34                                | GND_POWER                            | GND_POWER                           
V46  | GND                                  | GND35                                | GND_POWER                            | GND_POWER                           
V43  | GND                                  | GND36                                | GND_POWER                            | GND_POWER                           
V42  | GND                                  | GND37                                | GND_POWER                            | GND_POWER                           
V4   | GND                                  | GND38                                | GND_POWER                            | GND_POWER                           
V39  | GND                                  | GND39                                | GND_POWER                            | GND_POWER                           
V36  | GND                                  | GND40                                | GND_POWER                            | GND_POWER                           
V33  | GND                                  | GND41                                | GND_POWER                            | GND_POWER                           
V3   | GND                                  | GND42                                | GND_POWER                            | GND_POWER                           
V19  | GND                                  | GND43                                | GND_POWER                            | GND_POWER                           
V11  | GND                                  | GND44                                | GND_POWER                            | GND_POWER                           
U6   | GND                                  | GND45                                | GND_POWER                            | GND_POWER                           
U5   | GND                                  | GND46                                | GND_POWER                            | GND_POWER                           
U49  | GND                                  | GND47                                | GND_POWER                            | GND_POWER                           
U48  | GND                                  | GND48                                | GND_POWER                            | GND_POWER                           
U45  | GND                                  | GND49                                | GND_POWER                            | GND_POWER                           
U44  | GND                                  | GND50                                | GND_POWER                            | GND_POWER                           
U36  | GND                                  | GND51                                | GND_POWER                            | GND_POWER                           
U31  | GND                                  | GND52                                | GND_POWER                            | GND_POWER                           
U2   | GND                                  | GND53                                | GND_POWER                            | GND_POWER                           
U15  | GND                                  | GND54                                | GND_POWER                            | GND_POWER                           
U14  | GND                                  | GND55                                | GND_POWER                            | GND_POWER                           
U1   | GND                                  | GND56                                | GND_POWER                            | GND_POWER                           
T8   | GND                                  | GND57                                | GND_POWER                            | GND_POWER                           
T7   | GND                                  | GND58                                | GND_POWER                            | GND_POWER                           
T47  | GND                                  | GND59                                | GND_POWER                            | GND_POWER                           
T46  | GND                                  | GND60                                | GND_POWER                            | GND_POWER                           
T43  | GND                                  | GND61                                | GND_POWER                            | GND_POWER                           
T42  | GND                                  | GND62                                | GND_POWER                            | GND_POWER                           
T4   | GND                                  | GND63                                | GND_POWER                            | GND_POWER                           
T39  | GND                                  | GND64                                | GND_POWER                            | GND_POWER                           
T38  | GND                                  | GND65                                | GND_POWER                            | GND_POWER                           
T37  | GND                                  | GND66                                | GND_POWER                            | GND_POWER                           
T36  | GND                                  | GND67                                | GND_POWER                            | GND_POWER                           
T3   | GND                                  | GND68                                | GND_POWER                            | GND_POWER                           
T14  | GND                                  | GND69                                | GND_POWER                            | GND_POWER                           
T13  | GND                                  | GND70                                | GND_POWER                            | GND_POWER                           
T11  | GND                                  | GND71                                | GND_POWER                            | GND_POWER                           
R6   | GND                                  | GND72                                | GND_POWER                            | GND_POWER                           
R5   | GND                                  | GND73                                | GND_POWER                            | GND_POWER                           
R49  | GND                                  | GND74                                | GND_POWER                            | GND_POWER                           
R48  | GND                                  | GND75                                | GND_POWER                            | GND_POWER                           
R45  | GND                                  | GND76                                | GND_POWER                            | GND_POWER                           
R44  | GND                                  | GND77                                | GND_POWER                            | GND_POWER                           
R38  | GND                                  | GND78                                | GND_POWER                            | GND_POWER                           
R30  | GND                                  | GND79                                | GND_POWER                            | GND_POWER                           
R25  | GND                                  | GND80                                | GND_POWER                            | GND_POWER                           
R20  | GND                                  | GND81                                | GND_POWER                            | GND_POWER                           
R2   | GND                                  | GND82                                | GND_POWER                            | GND_POWER                           
R12  | GND                                  | GND83                                | GND_POWER                            | GND_POWER                           
R1   | GND                                  | GND84                                | GND_POWER                            | GND_POWER                           
P8   | GND                                  | GND85                                | GND_POWER                            | GND_POWER                           
P7   | GND                                  | GND86                                | GND_POWER                            | GND_POWER                           
P47  | GND                                  | GND87                                | GND_POWER                            | GND_POWER                           
P46  | GND                                  | GND88                                | GND_POWER                            | GND_POWER                           
P43  | GND                                  | GND89                                | GND_POWER                            | GND_POWER                           
P42  | GND                                  | GND90                                | GND_POWER                            | GND_POWER                           
P4   | GND                                  | GND91                                | GND_POWER                            | GND_POWER                           
P39  | GND                                  | GND92                                | GND_POWER                            | GND_POWER                           
P32  | GND                                  | GND93                                | GND_POWER                            | GND_POWER                           
P3   | GND                                  | GND94                                | GND_POWER                            | GND_POWER                           
P27  | GND                                  | GND95                                | GND_POWER                            | GND_POWER                           
P17  | GND                                  | GND96                                | GND_POWER                            | GND_POWER                           
P11  | GND                                  | GND97                                | GND_POWER                            | GND_POWER                           
N6   | GND                                  | GND98                                | GND_POWER                            | GND_POWER                           
N5   | GND                                  | GND99                                | GND_POWER                            | GND_POWER                           
N49  | GND                                  | GND100                               | GND_POWER                            | GND_POWER                           
N48  | GND                                  | GND101                               | GND_POWER                            | GND_POWER                           
N45  | GND                                  | GND102                               | GND_POWER                            | GND_POWER                           
N44  | GND                                  | GND103                               | GND_POWER                            | GND_POWER                           
N38  | GND                                  | GND104                               | GND_POWER                            | GND_POWER                           
N29  | GND                                  | GND105                               | GND_POWER                            | GND_POWER                           
N24  | GND                                  | GND106                               | GND_POWER                            | GND_POWER                           
N2   | GND                                  | GND107                               | GND_POWER                            | GND_POWER                           
N19  | GND                                  | GND108                               | GND_POWER                            | GND_POWER                           
N12  | GND                                  | GND109                               | GND_POWER                            | GND_POWER                           
N1   | GND                                  | GND110                               | GND_POWER                            | GND_POWER                           
M9   | GND                                  | GND111                               | GND_POWER                            | GND_POWER                           
M8   | GND                                  | GND112                               | GND_POWER                            | GND_POWER                           
M7   | GND                                  | GND113                               | GND_POWER                            | GND_POWER                           
M47  | GND                                  | GND114                               | GND_POWER                            | GND_POWER                           
M46  | GND                                  | GND115                               | GND_POWER                            | GND_POWER                           
M43  | GND                                  | GND116                               | GND_POWER                            | GND_POWER                           
M42  | GND                                  | GND117                               | GND_POWER                            | GND_POWER                           
M41  | GND                                  | GND118                               | GND_POWER                            | GND_POWER                           
M40  | GND                                  | GND119                               | GND_POWER                            | GND_POWER                           
M4   | GND                                  | GND120                               | GND_POWER                            | GND_POWER                           
M39  | GND                                  | GND121                               | GND_POWER                            | GND_POWER                           
M36  | GND                                  | GND122                               | GND_POWER                            | GND_POWER                           
M31  | GND                                  | GND123                               | GND_POWER                            | GND_POWER                           
M3   | GND                                  | GND124                               | GND_POWER                            | GND_POWER                           
M26  | GND                                  | GND125                               | GND_POWER                            | GND_POWER                           
M21  | GND                                  | GND126                               | GND_POWER                            | GND_POWER                           
